経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
34.013, 4.3668, 70.1923, 5.1810, 1.1312, 4.3668, 70.1923, 5.1810, 0.9049, 0.4256, 119.00, 87.72, 119.00, 87.72, 0.9049, 0.4256, 1.8583, 3.9516, 0.8353, 844.0000, 854.7943, 1, 25, 0.5145, 9.5606, 9.0461, 3.1988, 0.3555, 0.6445, 119.00, 87.72, 119.00, 87.72, 0, 0, 0, 1, ok, ok, 98.1438, 31.2853, 98.1461, 31.8421, 98.1461, 31.8421, 119.37, 87.53, 119.37, 87.53, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.815, 4.4294, 62.5719, 4.1651, 1.1901, 4.4294, 62.5719, 4.1651, 0.9284, 0.3715, 120.37, 87.05, 120.37, 87.05, 0.9284, 0.3715, 1.6457, 4.1123, 0.8790, 885.0000, 958.8972, 1, 26, 0.4021, 9.5385, 9.1364, 3.2531, 0.3153, 0.6847, 120.37, 87.05, 120.37, 87.05, 0, 0, 0, 1, ok, ok, 98.1557, 33.3266, 98.1490, 32.5843, 98.1490, 32.5843, 119.87, 87.29, 119.87, 87.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.741, 4.7037, 69.0490, 5.0472, 1.7655, 4.7037, 69.0490, 5.0472, 0.9811, -0.1935, 122.16, 86.18, 122.16, 86.18, 0.9811, -0.1935, -0.9103, 4.6148, 0.9292, 1118.0000, 868.9486, 1, 34, 0.4243, 9.9094, 9.4851, 3.4534, 0.3730, 0.6270, 122.16, 86.18, 122.16, 86.18, 0, 0, 0, 1, ok, ok, 98.1717, 35.9878, 98.1558, 34.2860, 98.1558, 34.2860, 121.01, 86.73, 121.01, 86.73, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.645, 4.7406, 0.0000, 5.5842, 1.1073, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 122.16, 86.18, 122.16, 86.18, 0.8945, 0.4471, 2.1194, 4.2404, 0.5706, 717.0000, 0.0000, 0, 21, 0.6520, 9.9126, 9.2606, 3.4003, 0.3891, 0.6109, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.588, 4.3796, 66.0984, 4.1686, 1.2824, 4.3796, 66.0984, 4.1686, 0.9587, 0.2844, 119.51, 87.47, 119.51, 87.47, 0.9587, 0.2844, 1.2457, 4.1987, 0.9991, 946.0000, 907.7371, 1, 29, 0.4916, 9.7476, 9.2560, 3.2540, 0.3044, 0.6956, 119.51, 87.47, 119.51, 87.47, 0, 0, 0, 1, ok, ok, 98.1513, 32.0362, 98.1544, 33.1611, 98.1544, 33.1611, 120.26, 87.10, 120.26, 87.10, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.487, 4.4428, 64.9092, 4.3993, 1.2195, 4.4428, 64.9092, 4.3993, 0.9389, 0.3441, 120.04, 87.21, 120.04, 87.21, 0.9389, 0.3441, 1.5287, 4.1715, 0.7973, 910.0000, 924.3686, 1, 27, 0.3344, 9.6930, 9.3586, 3.2411, 0.3308, 0.6692, 120.04, 87.21, 120.04, 87.21, 0, 0, 0, 1, ok, ok, 98.1530, 32.8257, 98.1540, 32.9934, 98.1540, 32.9934, 120.15, 87.16, 120.15, 87.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.358, 4.5830, 66.6160, 4.8575, 1.3449, 4.5830, 66.6160, 4.8575, 0.9746, 0.2240, 120.63, 86.92, 120.63, 86.92, 0.9746, 0.2240, 1.0267, 4.4665, 0.8253, 934.0000, 900.6843, 1, 28, 0.4169, 9.9368, 9.5199, 3.3441, 0.3490, 0.6510, 120.63, 86.92, 120.63, 86.92, 0, 0, 0, 1, ok, ok, 98.1561, 33.7156, 98.1547, 33.3545, 98.1547, 33.3545, 120.39, 87.04, 120.39, 87.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.220, 4.9259, 66.7525, 5.0830, 1.0147, 4.9259, 66.7525, 5.0830, 0.8493, 0.5279, 120.64, 86.90, 120.64, 86.90, 0.8493, 0.5279, 2.6004, 4.1836, 0.6473, 877.0000, 898.8421, 1, 26, 0.4772, 9.8821, 9.4049, 3.5428, 0.3569, 0.6431, 120.64, 86.90, 120.64, 86.90, 0, 0, 0, 1, ok, ok, 98.1501, 33.7391, 98.1533, 33.5468, 98.1533, 33.5468, 120.52, 86.97, 120.52, 86.97, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.086, 4.6355, 68.6168, 4.8403, 1.3185, 4.6355, 68.6168, 4.8403, 0.9683, 0.2497, 120.03, 87.21, 120.03, 87.21, 0.9683, 0.2497, 1.1573, 4.4887, 0.7466, 901.0000, 874.4211, 1, 27, 0.3921, 9.7796, 9.3875, 3.3617, 0.3607, 0.6393, 120.03, 87.21, 120.03, 87.21, 0, 0, 0, 1, ok, ok, 98.1515, 32.8210, 98.1528, 33.1839, 98.1528, 33.1839, 120.28, 87.09, 120.28, 87.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.957, 4.5123, 68.5941, 5.9503, 1.3496, 4.5123, 68.5941, 5.9503, 0.9756, 0.2194, 121.13, 86.67, 121.13, 86.67, 0.9756, 0.2194, 0.9899, 4.4023, 0.8493, 851.0000, 874.7105, 1, 26, 0.3908, 9.7506, 9.3598, 3.3018, 0.4524, 0.5476, 121.13, 86.67, 121.13, 86.67, 0, 0, 0, 1, ok, ok, 98.1569, 34.4539, 98.1540, 33.8189, 98.1540, 33.8189, 120.70, 86.88, 120.70, 86.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
