経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, SBP_process, DBP_process, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
143.762, 9.3085, 77.7926, -0.6441, -0.3429, 9.3085, 77.7926, -0.6441, -0.3429, 115.94, 89.23, 115.94, 89.23, 775.0000, 771.2817, 1, 115.94, 89.23, 0, 0, 1, ok, ok, 98.1346, 26.7125, 98.1333, 26.6986, 98.1333, 26.6986, 115.93, 89.23, 115.93, 89.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
144.538, 9.1541, 77.6055, -0.6374, -0.3406, 9.1541, 77.6055, -0.6374, -0.3406, 115.98, 89.21, 115.98, 89.21, 789.0000, 773.1408, 1, 115.98, 89.21, 0, 0, 1, ok, ok, 98.1343, 26.7648, 98.1336, 26.7317, 98.1336, 26.7317, 115.95, 89.22, 115.95, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
145.336, 9.1803, 76.8177, -0.6679, -0.3333, 9.1803, 76.8177, -0.6679, -0.3333, 116.23, 89.09, 116.23, 89.09, 771.0000, 781.0704, 1, 116.23, 89.09, 0, 0, 1, ok, ok, 98.1359, 27.1387, 98.1343, 26.9352, 98.1343, 26.9352, 116.09, 89.16, 116.09, 89.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
146.069, 9.0572, 77.3161, -0.5992, -0.3424, 9.0572, 77.3161, -0.5992, -0.3424, 116.01, 89.20, 116.01, 89.20, 759.0000, 776.0352, 1, 116.01, 89.20, 0, 0, 1, ok, ok, 98.1342, 26.8160, 98.1343, 26.8756, 98.1343, 26.8756, 116.05, 89.18, 116.05, 89.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
146.847, 9.0672, 78.1741, -0.6522, -0.3478, 9.0672, 78.1741, -0.6522, -0.3478, 115.92, 89.24, 115.92, 89.24, 777.0000, 767.5176, 1, 115.92, 89.24, 0, 0, 1, ok, ok, 98.1339, 26.6864, 98.1342, 26.7810, 98.1342, 26.7810, 115.99, 89.21, 115.99, 89.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
148.375, 9.1271, 77.6942, -0.6371, -0.3398, 9.1271, 77.6942, -0.6371, -0.3398, 115.94, 89.23, 115.94, 89.23, 745.0000, 772.2588, 1, 115.94, 89.23, 0, 0, 1, ok, ok, 98.1340, 26.7056, 98.1341, 26.7433, 98.1341, 26.7433, 115.96, 89.22, 115.96, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
149.145, 9.1055, 79.0900, -0.7087, -0.3101, 9.1055, 79.0900, -0.7087, -0.3101, 115.26, 89.57, 115.26, 89.57, 776.0000, 758.6294, 1, 115.26, 89.57, 0, 0, 1, ok, ok, 98.1300, 25.6919, 98.1329, 26.2176, 98.1329, 26.2176, 115.61, 89.39, 115.61, 89.39, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
149.915, 9.0944, 78.1948, -0.6804, -0.2977, 9.0944, 78.1948, -0.6804, -0.2977, 115.33, 89.53, 115.33, 89.53, 757.0000, 767.3147, 1, 115.33, 89.53, 0, 0, 1, ok, ok, 98.1302, 25.7998, 98.1321, 26.0087, 98.1321, 26.0087, 115.47, 89.46, 115.47, 89.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
150.678, 8.9040, 78.1948, -0.6539, -0.8705, 9.0944, 78.1948, -0.6804, -0.2977, 115.33, 89.53, 115.33, 89.53, 779.0000, 767.3147, 1, 115.33, 89.53, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
151.449, 9.0755, 77.8636, -0.6354, -0.3389, 9.0755, 77.8636, -0.6354, -0.3389, 115.87, 89.27, 115.87, 89.27, 764.0000, 770.5787, 1, 115.87, 89.27, 0, 0, 1, ok, ok, 98.1335, 26.6043, 98.1325, 26.3065, 98.1325, 26.3065, 115.67, 89.36, 115.67, 89.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
152.223, 9.0755, 78.1974, -0.6479, -0.3455, 9.0755, 78.1974, -0.6479, -0.3455, 115.87, 89.26, 115.87, 89.26, 776.0000, 767.2893, 1, 115.87, 89.26, 0, 0, 1, ok, ok, 98.1336, 26.6120, 98.1328, 26.4593, 98.1328, 26.4593, 115.77, 89.31, 115.77, 89.31, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
152.993, 9.1915, 77.7560, -0.6379, -0.3402, 9.1915, 77.7560, -0.6379, -0.3402, 115.92, 89.24, 115.92, 89.24, 752.0000, 771.6447, 1, 115.92, 89.24, 0, 0, 1, ok, ok, 98.1341, 26.6747, 98.1332, 26.5670, 98.1332, 26.5670, 115.84, 89.28, 115.84, 89.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
153.757, 8.9782, 78.7585, -0.6582, -0.3511, 8.9782, 78.7585, -0.6582, -0.3511, 115.79, 89.30, 115.79, 89.30, 783.0000, 761.8223, 1, 115.79, 89.30, 0, 0, 1, ok, ok, 98.1329, 26.4895, 98.1331, 26.5282, 98.1331, 26.5282, 115.82, 89.29, 115.82, 89.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
154.554, 9.2397, 77.6788, -0.6743, -0.3359, 9.2397, 77.6788, -0.6743, -0.3359, 115.98, 89.21, 115.98, 89.21, 778.0000, 772.4112, 1, 115.98, 89.21, 0, 0, 1, ok, ok, 98.1346, 26.7627, 98.1336, 26.6455, 98.1336, 26.6455, 115.90, 89.25, 115.90, 89.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
155.328, 9.1267, 77.3988, -0.6362, -0.3393, 9.1267, 77.3988, -0.6362, -0.3393, 116.03, 89.19, 116.03, 89.19, 776.0000, 775.2056, 1, 116.03, 89.19, 0, 0, 1, ok, ok, 98.1346, 26.8450, 98.1339, 26.7452, 98.1339, 26.7452, 115.96, 89.22, 115.96, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
156.095, 9.2205, 77.3592, -0.6379, -0.3402, 9.2205, 77.3592, -0.6379, -0.3402, 116.05, 89.18, 116.05, 89.18, 760.0000, 775.6028, 1, 116.05, 89.18, 0, 0, 1, ok, ok, 98.1349, 26.8727, 98.1342, 26.8090, 98.1342, 26.8090, 116.01, 89.20, 116.01, 89.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
156.857, 9.2205, 78.1452, -0.6513, -0.3474, 9.2205, 78.1452, -0.6513, -0.3474, 115.91, 89.25, 115.91, 89.25, 762.0000, 767.8014, 1, 115.91, 89.25, 0, 0, 1, ok, ok, 98.1342, 26.6627, 98.1342, 26.7358, 98.1342, 26.7358, 115.96, 89.22, 115.96, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
157.636, 9.1134, 78.4416, -0.6496, -0.3465, 9.1134, 78.4416, -0.6496, -0.3465, 115.80, 89.30, 115.80, 89.30, 792.0000, 764.9007, 1, 115.80, 89.30, 0, 0, 1, ok, ok, 98.1333, 26.5049, 98.1339, 26.6204, 98.1339, 26.6204, 115.88, 89.26, 115.88, 89.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
158.399, 9.2733, 77.0762, -0.6237, -0.3333, 9.2733, 77.0762, -0.6237, -0.3333, 116.01, 89.20, 116.01, 89.20, 761.0000, 778.4503, 1, 116.01, 89.20, 0, 0, 1, ok, ok, 98.1348, 26.8192, 98.1342, 26.7198, 98.1342, 26.7198, 115.95, 89.23, 115.95, 89.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
159.169, 9.0316, 77.9499, -0.6505, -0.3469, 9.0316, 77.9499, -0.6505, -0.3469, 115.99, 89.21, 115.99, 89.21, 758.0000, 769.7252, 1, 115.99, 89.21, 0, 0, 1, ok, ok, 98.1342, 26.7827, 98.1342, 26.7513, 98.1342, 26.7513, 115.97, 89.22, 115.97, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
159.908, 8.9411, 78.5482, -0.6530, -0.3483, 8.9411, 78.5482, -0.6530, -0.3483, 115.82, 89.29, 115.82, 89.29, 766.0000, 763.8626, 1, 115.82, 89.29, 0, 0, 1, ok, ok, 98.1330, 26.5289, 98.1338, 26.6401, 98.1338, 26.6401, 115.89, 89.25, 115.89, 89.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
160.709, 9.3026, 78.4384, -0.6462, -0.3016, 9.3026, 78.4384, -0.6462, -0.3016, 115.19, 89.60, 115.19, 89.60, 799.0000, 764.9313, 1, 115.19, 89.60, 0, 0, 1, ok, ok, 98.1298, 25.5829, 98.1326, 26.1115, 98.1326, 26.1115, 115.54, 89.43, 115.54, 89.43, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
