経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
100.107, 3.9435, 0.0000, 4.8346, 1.1494, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9125, 0.4091, 1.6131, 3.5985, 0.9276, 763.0000, 0.0000, 0, 23, 0.4470, 9.3155, 8.8685, 2.9387, 0.3394, 0.6606, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
100.799, 3.3366, 0.0000, 3.4145, 0.9134, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.7916, 0.6110, 2.0388, 2.6412, 0.9811, 686.0000, 0.0000, 0, 20, 0.3429, 8.8474, 8.5045, 2.5552, 0.3732, 0.6268, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
101.539, 2.5552, 0.0000, 3.2450, 2.0929, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8668, -0.4987, -1.2743, 2.2147, 1.7360, 743.0000, 0.0000, 0, 22, 0.5500, 9.5227, 8.9727, 2.5056, 0.3620, 0.6380, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
102.238, 4.3583, 0.0000, 5.6792, 1.3486, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9754, 0.2204, 0.9606, 4.2511, 0.7387, 710.0000, 0.0000, 0, 22, 0.4472, 9.7572, 9.3101, 3.1691, 0.3972, 0.6028, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
102.966, 3.1604, 0.0000, 6.9232, 1.2641, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9533, 0.3019, 0.9541, 3.0129, 1.0395, 735.0000, 0.0000, 0, 22, 1.4624, 9.8458, 8.3834, 2.4646, 0.3986, 0.6014, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
103.739, 3.4535, 0.0000, 7.1144, 0.9813, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8312, 0.5560, 1.9200, 2.8706, 1.1538, 697.0000, 0.0000, 0, 21, 0.9306, 9.7323, 8.8016, 2.7009, 0.3859, 0.6141, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
104.579, 4.1702, 0.0000, 5.4623, 0.9931, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8377, 0.5461, 2.2774, 3.4934, 0.8278, 719.0000, 0.0000, 0, 22, 0.5433, 9.6788, 9.1355, 3.0628, 0.3547, 0.6453, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
105.382, 4.4205, 0.0000, 4.7800, 1.3353, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9724, 0.2333, 1.0313, 4.2985, 0.7537, 776.0000, 0.0000, 0, 24, 0.4218, 9.5580, 9.1362, 3.2153, 0.3389, 0.6611, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
106.216, 4.2084, 0.0000, 4.4817, 1.2686, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9547, 0.2976, 1.2525, 4.0177, 0.5269, 843.0000, 0.0000, 0, 26, 0.3903, 9.5580, 9.1677, 3.0221, 0.3547, 0.6453, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
106.984, 3.8570, 0.0000, 3.5683, 1.6119, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9992, -0.0411, -0.1584, 3.8538, 1.0423, 792.0000, 0.0000, 0, 23, 0.3012, 9.4808, 9.1796, 2.9197, 0.4116, 0.5884, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
107.821, 4.3964, 0.0000, 5.3966, 1.1992, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9317, 0.3631, 1.5964, 4.0963, 0.8307, 827.0000, 0.0000, 0, 25, 0.2816, 9.5819, 9.3002, 3.2178, 0.4293, 0.5707, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
108.652, 4.2110, 0.0000, 4.1702, 0.9881, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8350, 0.5503, 2.3172, 3.5161, 0.6209, 793.0000, 0.0000, 0, 24, 0.3229, 9.5296, 9.2066, 3.0417, 0.3228, 0.6772, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
109.394, 3.1726, 0.0000, 3.2014, 1.8367, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9649, -0.2628, -0.8337, 3.0611, 1.4938, 844.0000, 0.0000, 0, 25, 0.3801, 9.4830, 9.1029, 2.6952, 0.3661, 0.6339, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
110.127, 4.0373, 0.0000, 4.0179, 1.2039, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9334, 0.3587, 1.4482, 3.7686, 0.8721, 820.0000, 0.0000, 0, 24, 0.2714, 9.3295, 9.0582, 2.9850, 0.3524, 0.6476, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
110.823, 3.9782, 0.0000, 4.9902, 1.3070, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9654, 0.2607, 1.0372, 3.8406, 0.9493, 742.0000, 0.0000, 0, 23, 0.5145, 9.5641, 9.0496, 2.9689, 0.3814, 0.6186, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
111.529, 3.3632, 0.0000, 6.2110, 0.9833, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8323, 0.5543, 1.8643, 2.7992, 1.1931, 714.0000, 0.0000, 0, 21, 0.5703, 9.4559, 8.8856, 2.6606, 0.4034, 0.5966, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
112.258, 3.6890, 0.0000, 5.9625, 0.9765, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8285, 0.5599, 2.0655, 3.0565, 1.0772, 712.0000, 0.0000, 0, 21, 0.7344, 9.5081, 8.7737, 2.8222, 0.3778, 0.6222, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
113.032, 3.9855, 0.0000, 6.0006, 1.0982, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8904, 0.4552, 1.8143, 3.5486, 0.9705, 714.0000, 0.0000, 0, 22, 0.6533, 9.6115, 8.9582, 2.9806, 0.3866, 0.6134, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
113.834, 4.0489, 0.0000, 5.5579, 1.1002, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8913, 0.4534, 1.8357, 3.6088, 0.9853, 738.0000, 0.0000, 0, 22, 0.5005, 9.5735, 9.0730, 3.0278, 0.3699, 0.6301, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
114.569, 4.4218, 0.0000, 4.8259, 1.2925, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9615, 0.2748, 1.2149, 4.2516, 0.7314, 765.0000, 0.0000, 0, 23, 0.4363, 9.6143, 9.1780, 3.2111, 0.3922, 0.6078, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
115.364, 3.9907, 0.0000, 5.8949, 1.0742, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8792, 0.4764, 1.9011, 3.5087, 1.0670, 785.0000, 0.0000, 0, 23, 0.4838, 9.5775, 9.0937, 3.0168, 0.4127, 0.5873, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
116.178, 4.1223, 0.0000, 5.8545, 1.0705, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8775, 0.4796, 1.9773, 3.6172, 0.9693, 756.0000, 0.0000, 0, 23, 0.5889, 9.6315, 9.0426, 3.0718, 0.3823, 0.6177, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
117.038, 4.3207, 0.0000, 5.0125, 1.2366, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9447, 0.3280, 1.4171, 4.0817, 0.8353, 791.0000, 0.0000, 0, 24, 0.4107, 9.5293, 9.1187, 3.1674, 0.3578, 0.6422, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
117.808, 4.3422, 0.0000, 4.9374, 1.2573, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9512, 0.3084, 1.3393, 4.1305, 0.7933, 805.0000, 0.0000, 0, 24, 0.4160, 9.5625, 9.1465, 3.1712, 0.3764, 0.6236, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
118.714, 4.2552, 0.0000, 4.6200, 1.1203, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9002, 0.4354, 1.8528, 3.8306, 0.7223, 850.0000, 0.0000, 0, 25, 0.4060, 9.4388, 9.0328, 3.0943, 0.3341, 0.6659, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
119.545, 4.1576, 0.0000, 4.2109, 1.1839, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9261, 0.3774, 1.5689, 3.8502, 0.7854, 778.0000, 0.0000, 0, 23, 0.3053, 9.0602, 8.7550, 3.0430, 0.3650, 0.6350, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
120.353, 3.8143, 0.0000, 4.1849, 1.3706, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9800, 0.1988, 0.7585, 3.7381, 1.0037, 901.0000, 0.0000, 0, 27, 0.2715, 9.2050, 8.9335, 2.8778, 0.3796, 0.6204, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
121.183, 4.3179, 0.0000, 4.7858, 1.4216, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9889, 0.1487, 0.6419, 4.2699, 0.7949, 823.0000, 0.0000, 0, 25, 0.3507, 9.7560, 9.4053, 3.1550, 0.3961, 0.6039, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
122.175, 4.6287, 0.0000, 6.0277, 0.9358, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8051, 0.5932, 2.7455, 3.7265, 0.9977, 835.0000, 0.0000, 0, 25, 0.4472, 9.7746, 9.3275, 3.4217, 0.3545, 0.6455, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
122.860, 4.3854, 0.0000, 5.5847, 1.1159, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8983, 0.4394, 1.9269, 3.9394, 0.9471, 834.0000, 0.0000, 0, 25, 0.3836, 9.7165, 9.3329, 3.2424, 0.3657, 0.6343, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
123.659, 4.0915, 0.0000, 6.3078, 1.5041, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9978, 0.0666, 0.2726, 4.0824, 1.1645, 994.0000, 0.0000, 0, 30, 0.5040, 9.6887, 9.1848, 3.1187, 0.4577, 0.5423, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
124.361, 2.5331, 76.1342, 6.8944, 1.2159, 2.5331, 76.1342, 6.8944, 0.9377, 0.3475, 116.23, 89.09, 116.23, 89.09, 0.9377, 0.3475, 0.8802, 2.3753, 0.4891, 667.0000, 788.0817, 1, 20, 3.5815, 9.6584, 6.0769, 1.8568, 0.3703, 0.6297, 116.23, 89.09, 116.23, 89.09, 0, 0, 0, 1, ok, ok, 98.1344, 27.1408, 98.1409, 26.9037, 98.1409, 26.9037, 116.08, 89.17, 116.08, 89.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
125.160, 4.1539, 0.0000, 5.9731, 1.3777, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.23, 89.09, 116.23, 89.09, 0.9814, 0.1919, 0.7973, 4.0767, 1.0479, 790.0000, 0.0000, 0, 23, 0.5040, 9.8798, 9.3758, 3.1186, 0.4582, 0.5418, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
125.922, 4.4868, 77.8190, 6.0649, 0.8020, 4.4868, 77.8190, 6.0649, 0.7188, 0.6953, 117.59, 88.40, 117.59, 88.40, 0.7188, 0.6953, 3.1195, 3.2249, 0.8667, 710.0000, 771.0204, 1, 21, 0.5706, 9.8886, 9.3180, 3.2889, 0.3930, 0.6070, 117.59, 88.40, 117.59, 88.40, 0, 0, 0, 1, ok, ok, 98.1298, 29.1968, 98.1376, 28.0503, 98.1376, 28.0503, 116.84, 88.79, 116.84, 88.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
126.693, 3.8891, 0.0000, 3.6922, 1.3307, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.59, 88.40, 117.59, 88.40, 0.9713, 0.2378, 0.9247, 3.7776, 1.0471, 792.0000, 0.0000, 0, 24, 0.4245, 9.3783, 8.9538, 2.9426, 0.3258, 0.6742, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
127.495, 3.9295, 77.7449, 4.2928, 1.5945, 3.9295, 77.7449, 4.2928, 0.9996, -0.0237, 116.67, 88.88, 116.67, 88.88, 0.9997, -0.0237, -0.0931, 3.9284, 0.9726, 777.0000, 771.7551, 1, 24, 0.3910, 9.5296, 9.1386, 2.9439, 0.3616, 0.6384, 116.67, 88.88, 116.67, 88.88, 0, 0, 1, 1, sinPhi:0.9997->0.9996, ok, 98.1398, 27.7901, 98.1382, 27.9202, 98.1382, 27.9202, 116.75, 88.83, 116.75, 88.83, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
128.303, 3.9229, 0.0000, 5.9416, 1.0639, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.67, 88.88, 116.67, 88.88, 0.8743, 0.4855, 1.9045, 3.4296, 1.1726, 773.0000, 0.0000, 0, 23, 0.4656, 9.5118, 9.0461, 3.0116, 0.3907, 0.6093, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
129.097, 4.3570, 74.9823, 5.3229, 1.2552, 4.3570, 74.9823, 5.3229, 0.9506, 0.3104, 118.03, 88.19, 118.03, 88.19, 0.9506, 0.3104, 1.3522, 4.1418, 0.7942, 809.0000, 800.1888, 1, 24, 0.4750, 9.7321, 9.2571, 3.1815, 0.3770, 0.6230, 118.03, 88.19, 118.03, 88.19, 0, 0, 0, 1, ok, ok, 98.1382, 29.8450, 98.1382, 28.8826, 98.1382, 28.8826, 117.39, 88.51, 117.39, 88.51, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
129.867, 3.8520, 0.0000, 6.3090, 1.0278, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 118.03, 88.19, 118.03, 88.19, 0.8561, 0.5167, 1.9904, 3.2979, 1.1689, 804.0000, 0.0000, 0, 24, 0.6341, 9.6945, 9.0604, 2.9640, 0.4216, 0.5784, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
130.804, 4.5482, 76.8938, 5.4624, 1.0866, 4.5482, 76.8938, 5.4624, 0.8850, 0.4655, 117.56, 88.42, 117.56, 88.42, 0.8850, 0.4655, 2.1174, 4.0253, 0.8164, 787.0000, 780.2972, 1, 24, 0.3967, 9.6493, 9.2525, 3.3181, 0.3710, 0.6290, 117.56, 88.42, 117.56, 88.42, 0, 0, 0, 1, ok, ok, 98.1318, 29.1449, 98.1363, 29.0137, 98.1363, 29.0137, 117.48, 88.47, 117.48, 88.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
131.506, 3.8400, 0.0000, 6.0261, 1.0227, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.56, 88.42, 117.56, 88.42, 0.8535, 0.5211, 2.0010, 3.2774, 1.2499, 766.0000, 0.0000, 0, 24, 0.3822, 9.4460, 9.0639, 2.9891, 0.3930, 0.6070, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
132.269, 3.8169, 0.0000, 6.0522, 1.7783, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.56, 88.42, 117.56, 88.42, 0.9785, -0.2060, -0.7864, 3.7350, 1.1043, 925.0000, 0.0000, 0, 27, 0.3198, 9.9307, 9.6108, 2.9161, 0.5276, 0.4724, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
133.005, 4.6455, 77.8425, 5.6522, 1.0705, 4.6455, 77.8425, 5.6522, 0.8774, 0.4797, 117.62, 88.38, 117.62, 88.38, 0.8774, 0.4797, 2.2284, 4.0762, 0.5383, 712.0000, 770.7871, 1, 21, 0.4788, 9.9364, 9.4575, 3.3287, 0.4438, 0.5562, 117.62, 88.38, 117.62, 88.38, 0, 0, 0, 1, ok, ok, 98.1309, 29.2394, 98.1347, 29.1266, 98.1347, 29.1266, 117.55, 88.43, 117.55, 88.43, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
133.776, 4.2363, 79.1146, 4.3472, 1.3273, 4.2363, 79.1146, 4.3472, 0.9705, 0.2411, 115.79, 89.30, 115.79, 89.30, 0.9705, 0.2411, 1.0213, 4.1114, 0.7245, 757.0000, 758.3936, 1, 23, 0.3967, 9.4321, 9.0353, 3.0819, 0.3818, 0.6182, 115.79, 89.30, 115.79, 89.30, 0, 0, 0, 1, ok, ok, 98.1278, 26.4956, 98.1326, 27.8111, 98.1326, 27.8111, 116.67, 88.86, 116.67, 88.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
134.546, 4.1239, 0.0000, 5.9316, 1.1294, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.79, 89.30, 115.79, 89.30, 0.9041, 0.4272, 1.7618, 3.7286, 1.0141, 750.0000, 0.0000, 0, 23, 0.4164, 9.5744, 9.1579, 3.0873, 0.3760, 0.6240, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
