経過時間_秒,M1_A,M1_HR,M1_V2P_relTTP,M1_P2V_relTTP,M1_SBP,M1_DBP,M2_A,M2_HR,M2_V2P_relTTP,M2_P2V_relTTP,M2_Stiffness,M2_E,M2_SBP,M2_DBP,M3_A,M3_HR,M3_Mean,M3_Phi,M3_SBP,M3_DBP,timestamp,ref_SBP,ref_DBP,subject_id,source_file
31.123,9.4682,60.3467,-0.5887,-0.4252,136.45,86.7,3.6239,112.782,-0.5887,-0.4252,9.141,4.8018,127.13,98.35,3.826,112.3596,7.3924,3.9864,120.49,89.69,31123,,,HM4,HM4-1_17_02_06_Training_Data.csv
32.049,9.2946,60.0825,-0.658,-0.2632,134.14,85.59,5.118,59.8205,-0.658,-0.2632,10.8632,4.8018,127.13,98.35,5.1217,59.8802,5.7942,2.4461,120.49,89.69,32049,,,HM4,HM4-1_17_02_06_Training_Data.csv
33.023,9.1317,62.3821,-0.7135,-0.2854,133.34,85.71,4.9724,68.7285,-0.7135,-0.2854,10.7076,4.8018,127.13,98.35,5.0312,68.8073,4.9481,2.0321,120.49,89.69,33023,,,HM4,HM4-1_17_02_06_Training_Data.csv
33.996,9.4349,61.9894,-0.7115,-0.271,133.89,85.66,4.925,65.2174,-0.7115,-0.271,10.6564,4.8018,127.13,98.35,4.9377,65.1466,5.5861,1.6894,120.49,89.69,33996,,,HM4,HM4-1_17_02_06_Training_Data.csv
34.96,9.3637,61.8268,-0.7122,-0.814,141.19,83.9,4.9671,61.3497,-0.7122,-0.814,10.7019,4.8018,127.13,98.35,4.9847,61.3497,5.554,1.7581,120.49,89.69,34960,,,HM4,HM4-1_17_02_06_Training_Data.csv
35.931,9.0164,62.033,-0.6846,-0.8216,140.47,84.43,5.0984,61.7284,-0.6846,-0.8216,10.8423,4.8018,127.13,98.35,5.1156,61.792,5.539,1.5813,120.49,89.69,35931,,,HM4,HM4-1_17_02_06_Training_Data.csv
36.901,9.3626,61.9123,-0.5438,-0.7817,140.4,87.41,4.913,61.7284,-0.5438,-0.7817,10.6434,4.8018,127.13,98.35,4.93,61.7284,5.3309,1.5651,120.49,89.69,36901,,,HM4,HM4-1_17_02_06_Training_Data.csv
37.91,9.3932,61.884,-0.7485,-0.7825,140.87,83.31,5.0437,61.7284,-0.7485,-0.7825,10.7841,4.8018,127.13,98.35,5.0531,61.7284,5.7914,1.6424,120.49,89.69,37910,,,HM4,HM4-1_17_02_06_Training_Data.csv
38.866,9.4007,60.6196,-0.7188,-0.3921,136.01,84.34,5.0437,61.7284,-0.7188,-0.3921,10.7841,4.8018,127.13,98.35,5.0531,61.7284,5.7914,1.6424,120.49,89.69,38866,,,HM4,HM4-1_17_02_06_Training_Data.csv
0.019,9.9123,75.5973,-0.9052,-0.4526,132.46,89.4,4.487,57.4713,-0.1646,-0.8229,8.7841,4.1469,126.52,97.39,4.5969,57.4163,3.4046,1.7116,107.06,77.95,19,,,IT5,IT5-1_17_21_19_Training_Data.csv
10.603,9.3458,75.5973,-0.8641,-0.3292,129.57,90.4,4.9809,56.0224,-0.8641,-0.3292,6.4868,2.9066,127.46,97.46,5.0002,56.0224,5.4553,1.8842,102.69,75.55,10603,102.48061224489794,68.51938775510206,IT5,IT5-1_17_21_19_Training_Data.csv
11.568,9.1205,66.7527,-0.6574,-0.2958,131.67,89.36,5.1275,58.0271,-0.6574,-0.2958,6.5816,2.9066,127.46,97.46,5.1567,58.0271,4.9214,1.6065,102.69,75.55,11568,104.47346938775507,68.17551020408165,IT5,IT5-1_17_21_19_Training_Data.csv
14.746,0.3548,64.3832,-1.1627,-0.3078,116.19,74.97,5.0979,54.6448,-1.1627,-0.3078,6.5626,2.9066,127.46,97.46,5.1227,54.6946,4.9783,1.7258,102.69,75.55,14746,103.84444444444443,68.68888888888888,IT5,IT5-1_17_21_19_Training_Data.csv
17.886,9.6043,61.9221,-0.6889,-0.328,134.99,85.96,4.35,100.3344,-0.6889,-0.328,7.1739,3.4396,127.1,97.36,4.4222,100.3344,4.2843,0.3705,90.66,68.97,17886,101.65600000000005,68.67199999999997,IT5,IT5-1_17_21_19_Training_Data.csv
18.82,9.1146,61.8889,-0.6464,-0.7485,139.66,85.36,3.2636,38.2897,-0.6464,-0.7485,6.2138,3.4396,127.1,97.36,3.2209,38.2409,5.3923,0.5935,90.66,68.97,18820,103.4838709677419,69.0,IT5,IT5-1_17_21_19_Training_Data.csv
19.822,9.3166,63.0093,-0.7059,-0.3176,133.89,86.2,4.9005,61.6016,-0.7059,-0.3176,7.6143,3.4396,127.1,97.36,4.9445,61.7284,4.7154,1.6832,90.66,68.97,19822,101.47400000000006,65.63200000000008,IT5,IT5-1_17_21_19_Training_Data.csv
20.86,9.4282,61.4049,-0.7246,-0.3293,134.92,84.88,4.6815,64.5161,-0.7246,-0.3293,7.4423,3.4396,127.1,97.36,4.7065,64.5161,5.1842,1.9014,90.66,68.97,20860,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
21.829,9.3453,59.5498,-0.6358,-0.2861,134.71,85.67,4.9532,59.6421,-0.6358,-0.2861,7.6552,3.4396,127.1,97.36,4.9734,59.6421,5.3266,1.8563,90.66,68.97,21829,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
22.829,8.6863,60.7423,-0.5455,-0.3058,133.03,87.9,5.056,57.7478,-0.5455,-0.3058,7.7342,3.4396,127.1,97.36,5.0702,57.7478,5.4444,1.692,90.66,68.97,22829,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
23.864,9.5423,60.3689,-0.726,-0.33,135.56,84.28,4.926,61.9195,-0.726,-0.33,7.6342,3.4396,127.1,97.36,4.9401,61.8557,5.4582,1.7057,90.66,68.97,23864,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
24.937,9.5017,59.1165,-0.7645,-0.2867,135.45,82.9,4.7559,59.9401,-0.7645,-0.2867,7.5011,3.4396,127.1,97.36,4.7619,59.9401,5.8158,1.8175,90.66,68.97,24937,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
25.934,9.2655,57.4728,-0.6459,-0.6766,140.68,83.05,5.0507,58.2524,-0.6459,-0.6766,7.7301,3.4396,127.1,97.36,5.0821,58.2524,5.033,1.733,90.66,68.97,25934,101.0,65.0,IT5,IT5-1_17_21_19_Training_Data.csv
27.067,9.2838,58.7955,-0.7944,-0.2979,135.34,82.0,4.6443,59.1716,-0.7944,-0.2979,7.4126,3.4396,127.1,97.36,4.6829,59.23,4.6302,1.8798,90.66,68.97,27067,103.59906542056072,63.267289719626184,IT5,IT5-1_17_21_19_Training_Data.csv
28.073,9.4802,55.7495,-0.6413,-0.8746,144.45,81.6,4.2929,80.8625,-0.6413,-0.8746,7.3755,3.5597,123.59,102.0,4.3591,80.7537,3.8577,0.4746,91.0,68.56,28073,102.37169811320757,64.62830188679243,IT5,IT5-1_17_21_19_Training_Data.csv
29.046,9.2,57.6025,-0.6882,-0.8193,142.52,81.83,4.2929,80.8625,-0.6882,-0.8193,7.3755,3.5597,123.59,102.0,4.3591,80.7537,3.8577,0.4746,91.0,68.56,29046,101.19166666666668,66.61666666666663,IT5,IT5-1_17_21_19_Training_Data.csv
30.08,9.1894,59.5941,-0.713,-0.8488,142.18,82.41,5.194,56.7644,-0.713,-0.8488,8.1128,3.5597,123.59,102.0,5.227,56.7108,5.0972,5.7008,91.0,68.56,30080,102.71717171717171,66.14141414141415,IT5,IT5-1_17_21_19_Training_Data.csv
35.055,9.3138,58.8002,-0.6064,-0.2872,134.89,85.8,4.6631,64.1711,-0.6064,-0.2872,8.6895,4.024,126.79,97.48,4.7155,64.1711,4.9362,5.5578,135.05,95.19,35055,102.0,66.6351351351351,IT5,IT5-1_17_21_19_Training_Data.csv
43.343,9.4649,67.2116,-0.6902,-0.5176,135.26,88.42,4.7215,56.2852,-0.6902,-0.5176,8.757,4.0301,125.73,99.32,4.7151,56.2852,6.4846,2.0979,103.09,78.48,43343,101.1757894736842,70.4726315789474,IT5,IT5-1_17_21_19_Training_Data.csv
51.225,9.3959,69.5369,-0.8319,-0.3169,131.77,87.54,5.1645,60.1805,-0.8319,-0.3169,10.5731,4.6525,125.66,97.53,5.1969,60.241,5.1675,1.759,100.89,75.71,51225,99.17187500000001,66.65624999999997,IT5,IT5-1_17_21_19_Training_Data.csv
54.306,9.6213,65.5075,-0.7152,-0.3746,134.33,87.41,4.9034,60.0601,-0.7152,-0.3746,9.7299,4.394,126.54,97.56,4.9332,60.1202,5.2461,1.8789,101.84,76.34,54306,100.3314285714286,66.8342857142857,IT5,IT5-1_17_21_19_Training_Data.csv
55.276,9.6213,63.6968,-0.7159,-0.2727,133.64,86.63,5.1619,54.3478,-0.7159,-0.2727,10.5809,4.6571,126.19,97.97,5.1804,54.2986,5.3944,1.8424,99.89,75.19,55276,99.1621052631579,67.8378947368421,IT5,IT5-1_17_21_19_Training_Data.csv
56.277,9.4105,62.7299,-0.7137,-0.2709,133.56,86.05,4.924,61.9195,-0.7137,-0.2709,9.7667,4.4013,126.85,97.07,4.9694,61.9195,4.7262,1.6524,99.79,74.51,56277,101.51584158415842,67.16138613861386,IT5,IT5-1_17_21_19_Training_Data.csv
57.21,9.3963,61.3033,-0.6254,-0.2967,134.26,86.89,4.619,62.3053,-0.6254,-0.2967,9.4235,4.3847,126.93,97.02,4.6704,62.3053,4.5653,1.8319,102.45,75.98,57210,102.84615384615385,69.53846153846155,IT5,IT5-1_17_21_19_Training_Data.csv
58.911,9.2535,62.8029,-0.5665,-0.2833,133.11,88.94,4.7201,64.4468,-0.5665,-0.2833,9.098,4.1877,127.54,97.54,4.7245,64.5161,5.7588,1.7795,100.22,75.93,58911,105.60602409638551,72.0,IT5,IT5-1_17_21_19_Training_Data.csv
0.057,9.364,103.6253,-0.8079,-0.6836,123.56,106.91,3.8376,66.6667,-0.8079,-0.8701,5.2014,2.6552,128.05,99.42,3.8168,66.5927,7.3519,1.7155,110.66,85.3,57,,,IT6,IT6-1_17_27_25_Training_Data.csv
2.131,0.894,103.6253,-0.2486,-0.8701,108.08,114.73,4.6588,74.813,-0.2486,-0.8701,8.744,4.0511,127.3,97.95,4.7044,74.7198,5.1236,1.9152,112.73,83.83,2131,,,IT6,IT6-1_17_27_25_Training_Data.csv
8.409,1.178,107.2377,-0.6722,-0.4278,102.06,109.82,4.549,59.8205,-0.6722,-0.4278,8.7632,4.1087,125.76,97.52,4.5301,59.8205,5.9747,1.4999,115.01,85.62,8409,,,IT6,IT6-1_17_27_25_Training_Data.csv
16.191,1.1248,98.32,-0.5991,-0.4992,106.21,105.81,3.7478,53.1444,-0.5991,-0.4992,6.3637,3.2872,127.23,100.1,3.7387,53.1915,3.077,5.8463,154.19,106.08,16191,,,IT6,IT6-1_17_27_25_Training_Data.csv
17.835,8.8739,93.9517,-0.8906,-0.3958,122.54,100.29,3.185,89.8204,-0.8906,-0.3958,5.8664,3.2872,127.23,100.1,3.189,89.955,2.7277,2.882,154.19,106.08,17835,,,IT6,IT6-1_17_27_25_Training_Data.csv
22.841,7.1112,89.5104,-0.4231,-0.7991,125.3,105.22,4.313,64.1711,-0.4231,-0.7991,7.9324,3.8195,128.0,99.88,4.3717,64.2398,4.9175,5.4872,143.38,101.13,22841,,,IT6,IT6-1_17_27_25_Training_Data.csv
34.305,9.1106,94.2423,-0.7662,-0.5473,124.72,102.57,0.3704,98.6842,-0.7662,-0.5473,1.9967,3.2809,128.63,96.53,0.3894,98.6842,0.9393,5.0382,103.27,76.71,34305,,,IT6,IT6-1_17_27_25_Training_Data.csv
36.677,3.4458,96.9574,-1.2629,-0.2745,109.6,93.2,4.1268,89.2857,-1.2629,-0.2745,10.9474,5.389,125.98,96.9,4.2138,89.153,4.1806,2.9096,123.5,89.13,36677,,,IT6,IT6-1_17_27_25_Training_Data.csv
38.952,0.874,100.7702,-0.1731,-0.5769,105.0,115.44,4.6483,66.3717,-0.1731,-0.5769,9.4546,4.3853,127.46,98.32,4.6957,66.4452,4.3393,2.0749,114.77,84.13,38952,143.95312499999898,43.756249999999916,IT6,IT6-1_17_27_25_Training_Data.csv
39.489,8.544,108.6549,-0.8409,-0.778,121.33,108.66,4.6483,66.3717,-0.8409,-0.778,9.4546,4.3853,127.46,98.32,4.6957,66.4452,4.3393,2.0749,114.77,84.13,39489,147.8196428571428,43.72678571428573,IT6,IT6-1_17_27_25_Training_Data.csv
42.757,0.3308,110.1719,-0.676,-0.6145,101.79,110.63,4.5269,51.1945,-0.676,-0.6145,11.4799,5.3956,129.02,100.43,4.5246,51.1945,6.345,1.2076,129.99,95.83,42757,153.65535714285713,41.78154761904763,IT6,IT6-1_17_27_25_Training_Data.csv
43.554,0.168,111.1519,-1.2953,-0.4935,100.63,99.15,4.1476,64.3777,-1.2953,-0.4935,6.6469,3.2638,129.83,96.19,4.2095,64.4468,3.1504,0.8183,109.63,80.47,43554,155.07857142857142,41.307142857142864,IT6,IT6-1_17_27_25_Training_Data.csv
47.87,1.5672,123.6092,-0.7657,-0.4594,97.16,117.6,3.7823,80.8625,-0.7657,-0.4594,5.8135,2.9893,127.72,96.7,3.8446,80.9717,3.5417,0.9243,114.45,84.22,47870,148.5452054794521,40.0,IT6,IT6-1_17_27_25_Training_Data.csv
55.348,1.8831,117.7162,-0.8034,-0.4944,100.61,113.39,0.7199,54.0541,-0.8034,-0.4944,0.6438,0.7587,129.44,99.4,0.7182,54.0541,1.0634,5.3935,169.5,114.86,55348,,,IT6,IT6-1_17_27_25_Training_Data.csv
0.018,9.2647,105.9094,-0.6306,-0.8408,124.28,111.29,4.8416,57.5264,-0.6306,-0.8408,9.791,4.4497,126.95,101.16,4.8329,57.5264,6.2684,2.8288,119.3,88.84,18,,,IT7,IT7-1_17_31_11_Training_Data.csv
12.348,9.706,105.9094,-1.1035,-0.5255,121.78,102.94,5.059,62.1762,-1.1035,-0.5255,10.0694,4.4768,129.57,100.74,5.0748,62.1762,5.8901,2.0599,111.99,84.09,12348,160.60400000000004,111.212,IT7,IT7-1_17_31_11_Training_Data.csv
13.349,2.1629,79.7066,-0.8083,-0.492,115.74,91.08,5.1131,63.5593,-0.8083,-0.492,9.9078,4.3816,124.68,98.58,5.1462,63.4921,5.4145,1.8649,104.18,78.22,13349,163.86086956521746,123.00652173913056,IT7,IT7-1_17_31_11_Training_Data.csv
14.286,1.1736,68.4244,-0.6264,-0.2967,115.09,88.35,3.4798,64.5161,-0.6264,-0.2967,5.7427,3.0785,126.97,98.41,3.5441,64.5856,3.1447,0.9597,102.79,75.44,14286,167.6282608695652,112.73478260869571,IT7,IT7-1_17_31_11_Training_Data.csv
17.085,0.2054,66.1565,-0.5283,-0.7748,120.33,87.22,2.5077,54.5455,-0.5283,-0.7748,4.1105,2.5957,128.8,98.19,2.4944,54.5951,2.4784,2.4501,120.85,85.64,17085,151.06043956043962,108.13736263736264,IT7,IT7-1_17_31_11_Training_Data.csv
27.54,1.2156,66.5949,-0.6268,-0.7743,122.37,85.84,2.9234,113.852,-0.6268,-0.7743,6.3301,3.7022,128.19,97.7,3.0662,113.852,3.1189,0.7973,97.61,73.76,27540,135.47727272727275,105.26136363636363,IT7,IT7-1_17_31_11_Training_Data.csv
29.184,7.5203,82.1935,-0.4723,-0.7084,127.79,100.35,5.1402,107.9137,-0.4723,-0.7084,8.3937,3.7022,128.19,97.7,5.205,107.7199,4.2672,3.0615,97.61,73.76,29184,191.4725000000002,98.45249999999993,IT7,IT7-1_17_31_11_Training_Data.csv
46.051,9.6435,90.1588,-0.9334,-0.4942,126.95,97.17,4.7608,51.0204,-0.9334,-0.4942,9.5252,4.3655,127.14,98.36,4.761,51.0204,6.2404,2.3611,111.43,83.77,46051,182.56761904761902,102.0,IT7,IT7-1_17_31_11_Training_Data.csv
47.024,9.7299,78.3549,-0.8383,-0.343,129.42,92.62,4.1966,59.7015,-0.8383,-0.343,7.4901,3.6563,126.32,98.29,4.1785,59.7015,6.9014,2.5407,111.25,84.23,47024,182.0,102.0,IT7,IT7-1_17_31_11_Training_Data.csv
51.263,8.7348,69.055,-0.6451,-0.2037,128.74,91.11,5.0126,53.0035,-0.6451,-0.2037,10.5293,4.7029,126.71,99.47,5.0124,53.0035,6.0066,2.5522,107.35,80.39,51263,182.08297872340435,101.87553191489347,IT7,IT7-1_17_31_11_Training_Data.csv
53.005,9.4676,61.1972,-0.3626,-0.544,137.3,91.35,4.4099,54.0541,-0.3626,-0.544,8.6428,4.1157,128.1,98.59,4.4616,54.0541,4.257,2.2775,107.77,78.84,53005,186.30208333333334,90.453125,IT7,IT7-1_17_31_11_Training_Data.csv
54.01,9.5007,62.6816,-0.6006,-0.4946,136.59,87.63,4.3903,60.0,-0.6006,-0.4946,8.2063,3.9165,127.73,99.57,4.379,60.0,6.6514,2.9786,110.99,83.25,54010,175.78217821782178,87.44554455445545,IT7,IT7-1_17_31_11_Training_Data.csv
55.042,9.6359,61.1553,-0.6567,-0.2955,134.84,86.26,4.3999,69.2841,-0.6567,-0.2955,8.1748,3.8972,126.75,98.96,4.3764,69.2841,6.7995,2.7224,108.05,81.64,55042,175.8375,90.67499999999998,IT7,IT7-1_17_31_11_Training_Data.csv
56.109,9.4365,59.6093,-0.5436,-0.3517,135.58,87.38,4.9713,68.8073,-0.5436,-0.3517,10.1062,4.5326,126.76,97.39,5.0237,68.8073,5.0556,2.0631,102.02,76.02,56109,184.9044530638631,91.93742914497635,IT7,IT7-1_17_31_11_Training_Data.csv
57.116,9.4534,57.8716,-0.4639,-0.3402,135.98,87.99,4.5936,58.0271,-0.4639,-0.3402,8.6603,4.0407,127.36,97.91,4.6254,58.0271,4.8133,1.8954,101.95,75.85,57116,180.80726072607266,89.01716171617157,IT7,IT7-1_17_31_11_Training_Data.csv
58.048,9.3814,58.7148,-0.4906,-0.852,142.52,86.39,5.1335,56.338,-0.4906,-0.852,11.3637,5.0155,127.09,98.02,5.1426,56.338,5.5137,2.7059,106.47,78.99,58048,169.73663366336615,89.93861386138616,IT7,IT7-1_17_31_11_Training_Data.csv
59.055,9.5581,61.416,-0.5311,-0.4603,136.59,88.4,4.5882,59.6421,-0.5311,-0.4603,8.9484,4.1776,125.38,102.15,4.5804,59.6421,6.4146,2.5873,106.73,80.4,59055,170.2187500000001,92.96874999999999,IT7,IT7-1_17_31_11_Training_Data.csv
0.024,9.3414,99.9702,-0.7687,-0.8236,121.88,88.48,5.0824,56.2852,-0.7687,-0.6589,10.2182,4.5325,124.49,88.22,5.0936,56.338,5.6687,2.4235,124.07,90.94,24,,,MS1,MS1-1_16_59_16_Training_Data.csv
4.732,9.6028,99.9702,-1.0433,-0.7138,111.59,71.84,5.1611,58.0271,-1.0433,-0.7138,10.9306,4.8114,152.01,120.87,5.1659,58.0271,5.6025,2.477,125.36,92.29,4732,,,MS1,MS1-1_16_59_16_Training_Data.csv
6.664,9.7264,79.5661,-0.5088,-0.3634,121.81,88.37,5.0323,57.6923,-0.5088,-0.3634,10.5033,4.6821,138.55,98.98,5.0569,57.7478,5.2249,2.2093,125.63,87.52,6664,,,MS1,MS1-1_16_59_16_Training_Data.csv
8.233,9.0888,72.4161,-0.402,-0.5482,131.0,95.66,4.9064,66.3717,-0.402,-0.5482,9.4264,4.2556,137.05,99.09,4.9034,66.4452,5.8865,2.4749,128.84,90.41,8233,,,MS1,MS1-1_16_59_16_Training_Data.csv
9.141,9.4701,69.3423,-0.6585,-0.3293,119.03,77.02,4.4219,66.5188,-0.6585,-0.3293,8.2776,3.9364,136.57,99.29,4.3944,66.5188,6.5981,2.7885,128.49,91.71,9141,,,MS1,MS1-1_16_59_16_Training_Data.csv
10.001,9.3597,67.6715,-0.5815,-0.4361,124.76,83.38,4.5749,91.4634,-0.5815,-0.4361,8.4025,3.9284,119.6,78.99,4.5621,91.3242,6.1463,2.4673,126.63,87.95,10001,,,MS1,MS1-1_16_59_16_Training_Data.csv
10.869,9.625,68.6642,-0.6132,-0.8432,137.33,93.93,4.699,65.5022,-0.6132,-0.8432,8.5157,3.9284,119.6,78.99,4.7513,65.5738,5.1514,1.8322,126.63,87.95,10869,,,MS1,MS1-1_16_59_16_Training_Data.csv
11.81,9.625,68.8935,-0.6083,-0.379,122.59,81.58,4.5518,68.8073,-0.6083,-0.379,8.3813,3.9284,119.6,78.99,4.5245,68.8073,6.4704,1.9538,126.63,87.95,11810,,,MS1,MS1-1_16_59_16_Training_Data.csv
12.785,2.8342,66.2651,-0.4564,-0.4564,110.2,65.54,4.4261,69.0449,-0.4564,-0.4564,8.2647,3.9284,119.6,78.99,4.4904,69.0449,4.3157,2.1364,126.63,87.95,12785,,,MS1,MS1-1_16_59_16_Training_Data.csv
13.651,9.63,63.8144,-0.5415,-0.3723,125.81,84.26,2.0641,54.4959,-0.5415,-0.3723,5.6439,3.9284,119.6,78.99,2.1263,54.5455,1.9724,1.4728,126.63,87.95,13651,,,MS1,MS1-1_16_59_16_Training_Data.csv
14.611,9.3805,66.4368,-0.6478,-0.3811,121.62,78.25,4.2048,75.662,-0.6478,-0.3811,8.5432,4.1662,128.12,88.42,4.2739,75.5668,3.4335,2.5519,125.52,88.45,14611,,,MS1,MS1-1_16_59_16_Training_Data.csv
16.295,0.4006,64.3738,-0.3777,-0.6868,113.18,66.47,2.925,61.9195,-0.3777,-0.6868,4.5203,2.643,105.91,68.32,2.938,61.9835,3.472,2.17,109.27,73.67,16295,,,MS1,MS1-1_16_59_16_Training_Data.csv
17.264,8.8915,62.6941,-0.3697,-0.5041,132.93,94.04,1.0821,57.971,-0.3697,-0.5041,0.8605,0.8273,100.31,68.76,1.1032,57.9151,1.0317,1.2084,81.78,47.49,17264,,,MS1,MS1-1_16_59_16_Training_Data.csv
18.125,9.321,62.272,-0.4763,-0.4423,129.41,88.25,5.0998,74.9064,-0.4763,-0.4423,14.2336,6.3029,163.09,119.21,5.1442,74.9064,5.7176,3.4562,144.8,107.46,18125,,,MS1,MS1-1_16_59_16_Training_Data.csv
19.062,9.449,65.7709,-0.6132,-0.4588,125.46,82.38,4.1369,74.813,-0.6132,-0.4588,7.2033,3.5415,126.59,88.64,4.1068,74.9064,6.7739,2.7014,125.59,88.39,19062,,,MS1,MS1-1_16_59_16_Training_Data.csv
20.702,9.2366,64.926,-0.3526,-0.5288,134.5,97.26,4.1335,64.3087,-0.3526,-0.5288,6.9049,3.3963,120.35,81.46,4.1728,64.3087,4.4883,2.0106,118.44,78.88,20702,,,MS1,MS1-1_16_59_16_Training_Data.csv
24.044,2.7184,65.7488,-0.6215,-0.4761,106.11,56.76,4.1778,77.5194,-0.6215,-0.4761,7.2083,3.5266,125.34,86.93,4.1493,77.5194,6.6374,2.7636,126.73,89.69,24044,,,MS1,MS1-1_16_59_16_Training_Data.csv
24.848,9.3739,67.3565,-0.5696,-0.3418,122.21,81.46,2.7569,85.592,-0.5696,-0.3418,4.0834,2.4593,109.77,72.68,2.8359,85.7143,3.0889,1.3567,98.14,60.39,24848,,,MS1,MS1-1_16_59_16_Training_Data.csv
25.809,9.3865,70.8474,-0.7397,-0.3699,117.38,73.69,4.1919,69.2042,-0.7397,-0.3699,8.6398,4.2198,125.7,86.64,4.2425,69.2042,3.9141,2.4935,123.55,87.14,25809,,,MS1,MS1-1_16_59_16_Training_Data.csv
26.719,9.5081,66.339,-0.5489,-0.3773,124.63,83.9,4.3996,74.2574,-0.5489,-0.3773,7.628,3.6367,113.08,71.88,4.368,74.1656,5.9097,1.8244,117.59,76.68,26719,,,MS1,MS1-1_16_59_16_Training_Data.csv
27.553,9.5081,66.1359,-0.5802,-0.3989,124.51,82.79,4.3552,61.665,-0.5802,-0.3989,8.8018,4.2176,128.8,88.71,4.4084,61.7284,4.0936,2.2977,123.75,85.09,27553,,,MS1,MS1-1_16_59_16_Training_Data.csv
28.386,9.3916,68.9171,-0.5935,-0.5935,129.15,87.33,4.318,67.4157,-0.5935,-0.5935,8.0384,3.8684,123.49,84.36,4.3828,67.3401,4.2924,2.2113,121.88,83.48,28386,,,MS1,MS1-1_16_59_16_Training_Data.csv
30.189,9.4398,70.4386,-0.6735,-0.5138,124.08,81.29,4.4745,72.1154,-0.6735,-0.5138,7.697,3.6387,120.88,81.71,4.4648,72.0288,6.7239,1.8795,118.17,77.86,30189,,,MS1,MS1-1_16_59_16_Training_Data.csv
31.052,9.2898,71.1404,-0.6719,-0.5138,123.46,80.91,4.4657,62.1118,-0.6719,-0.5138,7.7866,3.6847,119.08,79.55,4.4536,62.1762,6.7361,2.0323,119.71,80.18,31052,,,MS1,MS1-1_16_59_16_Training_Data.csv
31.987,9.3364,70.3234,-0.4589,-0.5353,130.4,92.92,4.9681,71.1744,-0.4589,-0.5353,9.6235,4.3175,126.85,85.51,5.0103,71.2589,5.4896,1.8328,122.73,81.2,31987,,,MS1,MS1-1_16_59_16_Training_Data.csv
32.862,9.4345,67.1065,-0.6353,-0.8471,136.78,91.91,4.6194,69.2841,-0.6353,-0.8471,7.2981,3.3956,129.08,91.51,4.6045,69.2042,6.6548,1.6003,116.87,74.42,32862,,,MS1,MS1-1_16_59_16_Training_Data.csv
33.799,9.2241,67.7928,-0.7158,-0.8664,134.35,87.44,4.6586,64.3087,-0.7158,-0.8664,8.2767,3.8347,130.3,89.78,4.646,64.3777,6.6105,1.9525,121.26,80.24,33799,,,MS1,MS1-1_16_59_16_Training_Data.csv
34.732,9.2486,65.896,-0.4231,-0.4936,131.17,92.73,4.7711,68.9655,-0.4231,-0.4936,9.1682,4.1973,130.7,87.99,4.8131,68.8863,5.196,1.7835,121.33,79.24,34732,,,MS1,MS1-1_16_59_16_Training_Data.csv
37.608,9.4299,65.0927,-0.5659,-0.4952,128.07,85.72,4.5443,57.6923,-0.5659,-0.4952,8.5845,4.027,134.38,94.27,4.5276,57.6369,6.5547,2.4185,126.26,86.8,37608,,,MS1,MS1-1_16_59_16_Training_Data.csv
38.446,9.4639,66.9358,-0.5683,-0.8335,138.33,95.2,4.6856,61.9195,-0.5683,-0.8335,9.343,4.3162,131.89,91.24,4.6705,61.9195,6.308,2.6035,129.37,90.74,38446,,,MS1,MS1-1_16_59_16_Training_Data.csv
40.346,9.4038,69.1491,-0.5507,-0.5507,128.93,88.53,4.7999,78.4314,-0.5507,-0.5507,9.4886,4.331,120.97,79.17,4.8328,78.4314,5.2887,2.1007,124.54,84.31,40346,,,MS1,MS1-1_16_59_16_Training_Data.csv
41.313,9.4014,70.4353,-0.6316,-0.5526,126.36,84.44,4.9996,56.1798,-0.6316,-0.5526,9.684,4.331,120.97,79.17,4.9946,56.1798,5.7582,2.3354,124.54,84.31,41313,,,MS1,MS1-1_16_59_16_Training_Data.csv
42.19,9.4139,65.9759,-0.4778,-0.4436,128.53,89.09,4.9547,64.6552,-0.4778,-0.4436,9.9007,4.4479,131.77,89.6,4.9496,64.7249,6.0378,2.649,132.68,93.39,42190,,,MS1,MS1-1_16_59_16_Training_Data.csv
43.19,9.4636,67.1734,-0.6397,-0.4892,125.31,82.05,4.9489,61.5385,-0.6397,-0.4892,9.8204,4.4145,137.04,97.07,4.9366,61.4754,6.0447,2.4776,130.29,90.61,43190,,,MS1,MS1-1_16_59_16_Training_Data.csv
44.056,9.4636,63.3844,-0.561,-0.429,126.73,84.07,4.8959,77.4194,-0.561,-0.429,9.7439,4.4037,130.02,87.33,4.9269,77.5194,5.6035,2.2836,128.76,87.68,44056,,,MS1,MS1-1_16_59_16_Training_Data.csv
51.644,9.2654,66.203,-0.4954,-0.4954,129.19,89.02,4.9013,78.8436,-0.4954,-0.4954,11.9726,5.4079,136.21,92.43,4.9155,78.9474,5.8043,2.4944,142.6,109.65,51644,,,MS1,MS1-1_16_59_16_Training_Data.csv
